שם פרטי,"סך הכל בשנים
1948-2021",1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
נורה,"2,587",2,2,6,5,8,7,8,15,11,17,8,13,19,20,30,17,22,25,25,32,32,18,27,45,31,40,43,43,41,29,51,46,60,50,49,70,86,65,63,69,53,56,58,45,47,42,58,51,55,51,46,56,55,36,60,37,32,40,31,44,24,31,19,28,30,27,24,28,24,29,22,23,24,24
נורהאן,491,0,0,0,2,0,2,0,2,2,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,2,2,2,0,2,2,2,0,2,2,0,0,0,0,2,2,2,0,0,10,16,20,15,28,12,16,16,18,22,23,39,33,21,17,19,22,16,11,14,6,17,8,9,5,2,9,8,2,2,5
נורהן,43,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,2,2,0,2,2,2,5,2,2,2,2,2,0,2,2,2,2,0,2,0,0,2,2,0
נורין,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,0,2,0,2,0,0,0,0,0,2,2,0,2,0,2,2,2,2,2,8,2,5,2,6,8,2,8,2,6,5,8,2,2,2,2,9,11,9,8,9,6,6
נורמאן,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,2,10,6,2,2,2,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0
נורן,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,0,2,2,6,2,2,5,0,2,0,2,2,2,2,0,2,0,2,0,0,2,0,0,0,0,0
נורסאן,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,2,0,2,0,0,0,5,20,12,11,5,8,2,7,2,2,5
נורסין,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,2,2,0,0,6,5,9,17,12,17,12,16,14,27,14,16,13,19,19
נז'אח,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,8,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
נזהה,91,2,0,2,2,0,0,2,2,2,2,0,2,0,0,2,2,0,5,0,2,2,7,2,2,2,2,2,2,0,2,2,0,2,2,2,0,2,2,2,2,2,2,0,2,2,2,0,2,2,0,2,2,0,2,0,0,2,2,2,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0
נזיהה,50,2,0,0,2,2,0,2,2,0,2,2,2,2,2,0,0,2,5,5,2,0,2,0,2,2,0,0,2,2,2,0,2,0,0,0,0,0,0,2,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2
נזירה,121,2,0,0,2,5,2,2,2,2,2,2,6,5,2,2,2,2,2,6,2,2,2,2,0,2,2,2,2,2,0,2,2,2,0,0,2,2,0,2,2,2,2,2,0,2,0,2,0,2,0,0,2,2,2,0,2,2,0,0,0,0,2,2,0,2,0,0,0,2,2,0,2,0,2
נזמיה,339,2,5,13,2,13,14,15,14,16,12,11,16,10,9,10,6,7,5,11,7,6,2,11,8,5,6,2,2,5,2,2,0,2,2,2,2,2,0,0,2,2,0,2,2,0,2,0,2,2,2,2,2,2,0,0,2,0,2,2,0,0,2,0,2,2,2,2,2,0,2,0,0,2,0
נזמייה,87,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,0,0,2,2,2,0,0,5,2,2,0,0,2,2,2,2,2,0,0,0,2,0,0,0,2,0,2,2,0,0,2,0,2,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
נטלי,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,2,2,0,2,2,0,0,2,2,2,2,2,2,6,2,2,2,5,6,6,7,12,11,11,9,14,10,8,12,9,7,7,2,2,2,2,8,13,14,15,8,10,11,5,12,12,12
ניבאל,459,0,0,0,2,0,0,0,2,0,2,0,2,2,2,2,2,2,7,6,5,10,12,12,19,14,12,11,16,15,16,13,16,11,14,2,9,12,10,14,12,8,12,10,7,7,5,6,10,8,8,10,6,2,2,8,2,2,2,2,2,2,2,6,2,0,2,0,2,2,6,5,6,2,6
ניבין,"1,113",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,2,2,5,7,14,18,20,16,14,65,51,42,32,38,62,46,37,36,32,31,31,19,26,30,37,25,37,25,29,30,37,36,30,17,17,11,14,9,12,9,9,7,2,8,2,5,2,7,2,5,2,7
ניג'מה,143,2,2,2,7,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,0,2,2,2,2,2,0,2,2,2,2,2,0,0,2,2,2,0,2,0,2,2,2,2,2,0,2,0,0,0,2,2,2,2,2,2,2,2,0,0,2,2
ניגמה,78,0,2,0,2,2,2,2,2,2,6,0,2,2,6,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,2,2,2,2,2,2,0,0,2,0,2,2,0,2,2,2,0,2,0,0,0,2,0,0,0,0,2,2,0,0,2,2,0,0,2,0
נידא,477,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,2,2,2,0,2,0,2,2,2,0,2,9,9,7,13,11,6,11,12,7,11,19,19,19,33,23,23,27,24,13,20,25,10,11,11,11,6,14,7,6,2,6,2,2,7,2,2,2,2,0,2,2,5,2,2,2
נידאא,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,2,2,2,6,5,8,2,11,10,10,13,12,14,8,10,10,14,8,10,5,6,9,5,6,2,2,2,2,2,2,5,2,0,2,2,6,2,2,5,2,2
נידאל,73,2,0,0,0,0,0,2,0,0,2,2,2,0,2,2,2,2,2,0,2,2,9,2,2,6,5,2,2,2,0,2,2,2,0,2,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ניהאד,172,2,2,0,2,0,0,0,2,0,0,2,2,2,2,2,5,8,7,5,2,6,2,5,2,6,2,2,2,2,8,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,0,2,2,2,0,2,0,2,0,2,0,2,2,2,2,2
ניהאי,55,0,2,0,0,0,2,0,0,2,2,2,2,2,0,2,0,0,0,2,2,0,2,2,2,2,2,0,0,2,2,2,2,5,2,2,0,2,0,2,2,2,0,2,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ניהאיה,343,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,2,8,10,18,30,15,19,17,12,9,9,12,9,12,5,7,8,5,9,7,7,9,6,8,2,8,5,2,2,8,5,7,7,6,2,5,2,2,2,2,2,2,0,2,2,0,2,0,2,0,2,2,0,2,0,0,0,2,2
ניהאל,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,2,2,2,2,0,2,0,2,2,0,2,2,0,2,0,2,28,5,8,9,6,2,2,7,2,2,2,5,0,6,2,2,2,2,2,2,0,2,2,2,0,5,2,2,12,7,2,2,2,2,2,5,2,2,2
ניווין,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,2,11,22,30,15,7,2,2,2,6,0,5,2,2,0,2,2,2,6,2,0,2,5,2,2,5,0,2,2,2,2,2,2,0,2,0,0,2,2,2,2,0,0,0
ניוין,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,2,5,2,11,5,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,0,0,0,2,2,0,2,0,2,0,0,0,0,2,0,0
נייל,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,2,2,8,6,8,7
ניל,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,2,0,2,5,7,9,10,15,13,19,33,46,60,62,89
נילאי,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,5,6
נילאן,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,7
נילי,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,5,2,7,11,6,2,5,2,6,5,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,0,0,2,2,2,0,2,2
ניסאן,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,2,2,14,11,14,12,9,12,15,11,23,19,28,18,30,11
ניסמה,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,5,2,2,0,0,2,0,2,0,0,2,2,2,2,2,2,2,2,2,5,2,2,2,5,2,2,2,0,2,2,2,2,0,2
ניסן,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,5,2,0,2,2,2,2,2
ניסרין,184,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,2,2,2,2,8,5,2,2,2,28,13,9,7,7,2,2,10,2,9,6,9,2,2,2,5,2,5,2,2,2,2,0,0,2,2,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ניעמאת,32,0,0,0,2,0,2,2,0,5,2,0,0,2,2,0,0,2,2,0,0,0,2,2,0,2,0,0,0,2,0,2,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ניעמה,232,2,2,2,5,2,2,8,6,9,9,9,8,16,9,8,2,2,5,7,2,2,2,9,6,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,0,0,2,0,0,0,2,0,2,2,0,2,0,0,2,2,2,0,0,2,0,2,0,0,0,0,2
ניפין,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,5,5,8,13,28,14,8,10,8,5,2,2,2,0,2,5,2,0,0,2,2,2,2,0,5,5,2,2,2,2,0,0,2,2,0,2,2,2,0,0,0,2,0,2,0,2,0
ניראל,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,9,2,5,2,2,2,0,0,2,2,0,0,0
נירוז,267,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,2,2,0,2,2,2,2,2,2,6,2,6,5,6,8,8,5,10,5,8,10,14,13,9,18,9,13,13,14,10,11,6,2,2,2,2,2,2,0,2,6,0,0,2,2,2,0,2,2,2
נירין,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,2,2,2,0,2,5,0,0,2,2,0,2,0,2,0,0,2,2,2,0,2,0,0,0
נירמין,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,2,2,0,2,2,2,2,2,2,2,2,0,2,0,0,2,2,2,2,2,2,2,2,2,5,0,2,2,2,2,2,2,2
נמארק,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,2,2,2,2,5,2,0,0,2,2,0,2,0,2,2,2,2,2,0,0,2,0,2,2
נמיר,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,2,2,0,0,2,0,0,2,2,2,2,2,2,2,5,5,2,6,2,2,10,2,9,2,6,5,2,5,6,2,6,2,5,2,2,2,0,2,0,2,2,0,0,0,2,0,0
נסאים,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,2,2,5,2,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,0,0,2,0,2
נסם,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,5,2,2,2,8,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2
נסמה,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,2,0,2,0,2,2,2,0,0,2,2,2,7,2,2,2,2,5,2,2,2,2,2,2,2,7,6,8,2,6,12,2,8,2,8,10,17,21,21,12,5,10,8,12,7,11,9,7,7
נסרה,552,10,7,13,13,5,9,2,6,13,12,10,10,15,8,15,16,15,5,7,17,12,20,10,9,11,17,9,10,14,8,7,2,9,11,11,2,2,2,2,2,6,2,8,9,2,6,8,2,2,2,5,2,2,2,2,2,6,2,6,0,2,0,2,2,2,2,2,0,2,2,2,2,2,2
נסרין,"3,030",0,0,0,0,0,2,0,2,0,0,0,2,2,2,2,9,9,11,11,9,13,14,15,18,16,26,37,46,322,176,151,98,82,90,93,115,112,94,97,77,88,66,76,57,73,68,77,67,61,71,51,59,38,43,34,32,24,14,28,23,17,26,18,20,13,12,9,13,18,13,17,22,9,17
נעאם,69,0,0,0,0,2,2,0,5,2,0,5,10,2,2,2,2,2,2,2,2,0,2,2,2,0,2,0,0,2,2,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0
נעאמה,190,2,2,2,2,2,2,2,2,7,5,10,7,8,5,8,7,2,2,8,2,2,8,7,2,6,6,2,2,2,2,0,2,2,2,2,0,2,2,0,2,0,2,2,2,2,0,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,2,0,0
נעימה,826,11,13,8,22,15,11,18,13,13,13,9,9,18,17,14,17,17,10,17,13,13,10,12,12,12,14,6,21,8,13,9,17,10,13,8,17,8,7,2,8,2,12,9,7,11,7,6,6,8,8,9,8,7,9,8,9,10,13,2,11,6,10,9,11,5,2,2,6,10,5,7,2,8,2
נעמאת,122,2,0,2,0,0,2,2,2,2,0,2,2,2,6,2,5,2,2,6,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,0,0,0,0,2,2,2,0,2,2,2,0,0,0,2,0,0,0,2,2,2,0
נעמה,"1,391",8,8,9,14,11,13,11,19,11,13,14,16,16,7,21,28,20,30,26,31,18,32,15,24,13,17,20,23,25,26,19,22,18,21,23,26,15,22,15,12,17,17,21,17,16,23,19,24,18,21,22,23,11,22,20,14,18,11,13,19,14,8,24,21,16,11,12,12,16,21,7,22,14,12
נעמתי,102,2,2,0,2,2,2,2,5,2,5,2,0,2,2,0,2,2,0,2,2,2,2,2,0,2,2,0,0,0,2,0,2,0,2,0,2,0,0,0,2,2,2,2,0,2,0,0,2,2,0,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,0,2,2,2,0,0,0,2
נפוז,117,2,2,0,2,2,7,2,2,0,2,2,2,5,5,2,6,2,2,6,2,0,2,6,2,0,2,2,2,0,0,2,2,0,2,0,0,0,2,0,0,0,0,0,2,0,2,2,0,0,2,0,0,2,2,2,2,2,2,2,2,2,0,2,0,2,0,2,2,0,2,2,2,0,0
נפין,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,5,2,2,2,2,2,0,2,2,0,0,2,0,0,2,2,0,2,2,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
נפיסה,117,2,2,2,2,2,2,5,2,2,0,0,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,0,2,0,0,0,2,2,2,0,2,0,2,2,0,2,2,0,2,0,2,2,6,0,2,2,0,2,2,2,2,0,2,2,0,0,2,0,0,0,0,0,0,0
נראם,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,2,0,2,0,2,0,2,2,0,2,2,2,2,0,9,2,2,2,2,2,2,2,2,2,0,0,2,0,2,2,0,2,0
נרג'יס,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,2,0,2,0,2,0,2,0,0,0,2,2,2,2,2,0,2,0,2,0,2,2,2,0,0,2,2,2,0,2,7,0,0,0,0,0,2,0,2,2,2,0,2,2,0,2
נרג'ס,322,2,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,2,0,5,5,2,2,5,2,8,10,7,5,8,2,2,5,6,6,5,6,6,2,5,6,2,2,2,6,2,6,2,10,2,2,10,10,7,7,9,8,2,5,7,2,10,9,2,2,9,2,8,5,11,2,2,5,6
נרגיס,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,0,0,2,2,2,0,2,2,2,2,2,2,5,2,2,0,2,2,2,0,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,0,0,0
נרגס,176,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,2,2,5,2,2,2,8,2,5,7,2,2,2,2,0,2,2,2,0,0,2,2,5,2,6,2,2,2,2,2,2,2,2,8,2,2,2,5,2,2,2,2,5,2,2,2,7,5,2,5,6,2,5,5,5,6,2
נרדין,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2,2,2,2,2,2,2,0,2,5,2,5,2,6,12,2,12,12,15,19,14,17,10,13,11,9,11,8,8,10,8,7,5,2,2,2,5,2,2,2,2,6,2,2,2,2
נרימאן,804,0,0,0,2,2,2,0,0,2,2,2,2,2,2,2,2,5,2,2,2,11,9,12,17,17,19,16,25,16,20,10,22,13,8,10,10,12,12,45,25,23,18,19,16,33,22,24,20,30,23,22,16,12,10,18,9,14,13,13,8,6,2,7,2,8,2,2,2,2,6,6,8,2,6
נרין,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,2,2,0,2,2,2,5,0,2,2,2,2,2,0,2,2,2,2,2,2
נרם,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,2,0,0,2,6,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0
נרמין,"1,933",0,0,2,2,2,2,2,0,0,0,0,2,2,2,2,2,6,5,11,8,12,11,9,16,15,12,18,11,24,17,17,19,14,11,21,25,25,41,57,41,35,30,45,49,73,67,85,68,85,53,73,56,54,47,55,38,35,37,32,33,45,67,42,39,27,38,30,17,22,21,21,15,13,17
נתאלי,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,7,2,2,2,2,0,2,2,11,5,6,7,10,2,5,2,11
נתלי,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,2,0,2,0,6,2,2,2,2,2,0,5,5,2,2,2,5,2,2,0,2,2
סאאדה,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,0,2,2,0,2,2,2,2,0,2,0,2,0,2,0,0,0,2,0,0,2,0,0,2,2,2,0,0,0,2,0,0,2,2,0,0,0,0
סאבח,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,2,5,0,2,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
סאג'דה,318,2,0,0,2,0,0,0,2,2,2,0,0,0,0,2,2,2,2,2,7,2,5,2,2,2,6,5,8,2,7,5,2,5,2,7,7,2,2,5,2,2,7,11,16,8,15,14,16,15,7,7,8,9,5,5,2,6,2,5,2,6,2,2,2,2,0,2,5,2,2,0,0,2,2
סאגדה,243,0,0,0,0,2,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,2,2,0,2,2,2,2,2,0,0,2,2,0,0,2,2,0,0,2,2,2,2,2,8,12,15,6,9,10,12,12,7,13,12,10,9,8,5,11,2,2,2,5,9,5,2,0,2,2,2,2,2,0,0
סאדיל,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,8,2,2,2,2,2,2,2,2,0,2,0,2,0
סאהר,342,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,2,2,5,2,0,7,2,2,2,2,2,2,2,2,10,5,5,5,7,8,7,9,2,6,9,2,12,11,10,13,13,16,17,9,12,15,5,9,10,22,9,8,2,2,7,5,2,5,2,2,2,2,2
סאהרה,91,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,2,2,0,2,2,2,2,2,2,0,0,2,6,2,2,2,2,5,2,2,5,5,2,2,2,0,2,2,0,2,2,2,2,0,0,2,2,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
סאוסאן,59,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,2,0,0,0,2,2,2,2,2,5,2,2,0,0,2,2,2,2,2,0,0,2,0,0,2,0,0,0,2,0,2,2,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2
סאוסן,961,0,0,2,0,2,0,0,0,0,2,5,5,13,10,20,14,17,28,26,26,38,25,30,30,29,25,28,29,22,20,32,24,25,22,19,20,23,15,19,18,20,13,19,11,13,10,15,14,13,11,14,18,15,14,7,9,2,8,7,2,2,2,2,2,2,8,2,9,2,7,2,2,6,2
סאידה,348,2,0,2,2,0,0,2,2,2,2,2,2,2,2,2,5,2,2,6,6,12,16,15,19,13,15,19,7,14,12,28,23,8,5,11,10,10,2,7,5,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0,0,2,0,2,2,0,2,0,2,0,0,0,2,2,2,2
סאלחה,351,2,5,6,2,6,8,7,7,2,7,6,2,12,6,10,2,5,6,5,8,5,7,7,8,5,2,8,2,2,6,2,2,2,8,2,2,9,2,2,5,0,2,2,8,2,2,2,5,2,7,0,2,2,2,5,2,2,2,2,5,2,2,2,2,2,2,2,0,2,2,2,2,2,2
סאלי,"1,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,0,0,0,2,0,2,2,2,2,2,2,2,11,25,13,16,27,28,43,56,52,53,68,48,44,40,51,44,32,23,52,33,22,20,27,26,35,32,38,35,41,26,27,34,42
סאמא,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,2,0,2,0,2,2,2,5,2,2,2,0,5,2,2,0,2,2,5,2,2,2,5
סאמיה,"1,373",2,2,2,2,5,6,6,7,2,11,6,13,21,27,27,36,31,34,56,40,51,50,42,53,52,45,35,44,46,33,47,54,37,26,27,27,30,24,13,18,5,12,11,6,12,13,6,8,9,7,5,2,10,9,8,9,2,6,5,8,2,7,9,2,2,7,6,12,12,8,8,11,6,8
סאמייה,110,2,0,0,2,2,2,0,0,2,2,2,2,0,2,2,2,5,2,2,9,2,7,2,2,7,5,7,2,2,2,2,2,2,2,7,0,2,0,0,0,0,2,0,2,0,2,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
סאמרה,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,0,2,2,2,5,2,2,2,2,2,2,2,2,0,2,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0
